대여소명,자치구,lat,long,LCD거치대수,text
DMC빌 앞,마포구,37.582657,126.885788,8.0,DMC빌 앞 (마포구)<br>거치대 수: 8.0
상암월드컵파크 7단지 앞,마포구,37.581314,126.880585,15.0,상암월드컵파크 7단지 앞 (마포구)<br>거치대 수: 15.0
마포구 육아종합지원센터,마포구,37.580631,126.883675,8.0,마포구 육아종합지원센터 (마포구)<br>거치대 수: 8.0
LG CNS앞,마포구,37.580811,126.88665,20.0,LG CNS앞 (마포구)<br>거치대 수: 20.0
누리꿈스퀘어 옆,마포구,37.579399,126.88916,25.0,누리꿈스퀘어 옆 (마포구)<br>거치대 수: 25.0
상암중학교 옆,마포구,37.577496,126.887772,10.0,상암중학교 옆 (마포구)<br>거치대 수: 10.0
DMC홍보관,마포구,37.577995,126.891472,9.0,DMC홍보관 (마포구)<br>거치대 수: 9.0
DMC산학협력연구센터 앞,마포구,37.575802,126.890739,20.0,DMC산학협력연구센터 앞 (마포구)<br>거치대 수: 20.0
상암월드컵파크 3단지 후문,마포구,37.571476,126.889687,9.0,상암월드컵파크 3단지 후문 (마포구)<br>거치대 수: 9.0
상암동주민센터 옆,마포구,37.57822,126.89447,8.0,상암동주민센터 옆 (마포구)<br>거치대 수: 8.0
DMC역 9번출구 앞,마포구,37.577469,126.897362,10.0,DMC역 9번출구 앞 (마포구)<br>거치대 수: 10.0
상암월드컵파크 1단지 교차로,마포구,37.575665,126.894447,12.0,상암월드컵파크 1단지 교차로 (마포구)<br>거치대 수: 12.0
DMC역 2번출구 옆,마포구,37.575069,126.899918,20.0,DMC역 2번출구 옆 (마포구)<br>거치대 수: 20.0
월드컵경기장역 3번출구 옆,마포구,37.570721,126.898979,10.0,월드컵경기장역 3번출구 옆 (마포구)<br>거치대 수: 10.0
홈플러스 앞,마포구,37.56842,126.899429,21.0,홈플러스 앞 (마포구)<br>거치대 수: 21.0
서울시 공공자전거 상암센터,마포구,37.566246,126.896179,40.0,서울시 공공자전거 상암센터 (마포구)<br>거치대 수: 40.0
마포구청 앞,마포구,37.565903,126.901184,8.0,마포구청 앞 (마포구)<br>거치대 수: 8.0
문화비축기지,마포구,37.569084,126.894424,13.0,문화비축기지 (마포구)<br>거치대 수: 13.0
롯데하이마트 (상암월드컵점),마포구,37.57362,126.898048,15.0,롯데하이마트 (상암월드컵점) (마포구)<br>거치대 수: 15.0
DMC첨단산업센터,마포구,37.584503,126.885597,10.0,DMC첨단산업센터 (마포구)<br>거치대 수: 10.0
서울신용보증재단,마포구,37.549061,126.954178,10.0,서울신용보증재단 (마포구)<br>거치대 수: 10.0
성산시영아파트,마포구,37.569584,126.903816,10.0,성산시영아파트 (마포구)<br>거치대 수: 10.0
마포중앙도서관,마포구,37.563339,126.908203,10.0,마포중앙도서관 (마포구)<br>거치대 수: 10.0
이대역 5번출구,마포구,37.556591,126.94619,10.0,이대역 5번출구 (마포구)<br>거치대 수: 10.0
대흥역 1번출구,마포구,37.54821,126.941383,12.0,대흥역 1번출구 (마포구)<br>거치대 수: 12.0
성산2-1 공영주차장,마포구,37.56472,126.906769,15.0,성산2-1 공영주차장 (마포구)<br>거치대 수: 15.0
마포어린이공원,마포구,37.535751,126.944038,10.0,마포어린이공원 (마포구)<br>거치대 수: 10.0
하늘공원 입구,마포구,37.570006,126.881149,15.0,하늘공원 입구 (마포구)<br>거치대 수: 15.0
사천교,서대문구,37.568199,126.917847,20.0,사천교 (서대문구)<br>거치대 수: 20.0
사루비아 빌딩 앞,서대문구,37.558933,126.927116,15.0,사루비아 빌딩 앞 (서대문구)<br>거치대 수: 15.0
일진아이윌아파트 옆,서대문구,37.564541,126.927071,5.0,일진아이윌아파트 옆 (서대문구)<br>거치대 수: 5.0
홍은사거리,서대문구,37.59116,126.94133,25.0,홍은사거리 (서대문구)<br>거치대 수: 25.0
문화촌 공원,서대문구,37.59433,126.947388,20.0,문화촌 공원 (서대문구)<br>거치대 수: 20.0
신촌역(2호선) 1번출구 옆,서대문구,37.555496,126.93634,20.0,신촌역(2호선) 1번출구 옆 (서대문구)<br>거치대 수: 20.0
증산2교,서대문구,37.584171,126.911102,23.0,증산2교 (서대문구)<br>거치대 수: 23.0
해담는다리,서대문구,37.582031,126.908997,15.0,해담는다리 (서대문구)<br>거치대 수: 15.0
연세로 명물길,서대문구,37.557892,126.93808,8.0,연세로 명물길 (서대문구)<br>거치대 수: 8.0
명물길 원형무대 앞,서대문구,37.559101,126.939178,10.0,명물길 원형무대 앞 (서대문구)<br>거치대 수: 10.0
NH농협 신촌지점 앞,서대문구,37.556812,126.943184,10.0,NH농협 신촌지점 앞 (서대문구)<br>거치대 수: 10.0
신촌동 제1공영주차장 앞,서대문구,37.559177,126.934525,10.0,신촌동 제1공영주차장 앞 (서대문구)<br>거치대 수: 10.0
연세대 정문 건너편,서대문구,37.559795,126.934479,13.0,연세대 정문 건너편 (서대문구)<br>거치대 수: 13.0
이화여대 후문,서대문구,37.560009,126.940735,20.0,이화여대 후문 (서대문구)<br>거치대 수: 20.0
연대 대운동장 옆,서대문구,37.562382,126.932648,20.0,연대 대운동장 옆 (서대문구)<br>거치대 수: 20.0
독립문 어린이 공원,서대문구,37.571259,126.96048,15.0,독립문 어린이 공원 (서대문구)<br>거치대 수: 15.0
이대역 4번 출구,서대문구,37.556953,126.946342,7.0,이대역 4번 출구 (서대문구)<br>거치대 수: 7.0
북아현동 가구거리,서대문구,37.557549,126.959381,20.0,북아현동 가구거리 (서대문구)<br>거치대 수: 20.0
무악재역1번 출구,서대문구,37.582245,126.950645,8.0,무악재역1번 출구 (서대문구)<br>거치대 수: 8.0
봉원고가차도 밑,서대문구,37.565269,126.946243,15.0,봉원고가차도 밑 (서대문구)<br>거치대 수: 15.0
명지전문대학교 정문 앞,서대문구,37.583698,126.924965,7.0,명지전문대학교 정문 앞 (서대문구)<br>거치대 수: 7.0
북가좌1동 주민센터,서대문구,37.574478,126.910049,10.0,북가좌1동 주민센터 (서대문구)<br>거치대 수: 10.0
중앙근린공원,서대문구,37.575138,126.91394,20.0,중앙근린공원 (서대문구)<br>거치대 수: 20.0
가재울 초등학교,서대문구,37.573277,126.919678,20.0,가재울 초등학교 (서대문구)<br>거치대 수: 20.0
연가초등학교 옆,서대문구,37.57946,126.91713,15.0,연가초등학교 옆 (서대문구)<br>거치대 수: 15.0
북가좌 삼거리,서대문구,37.573002,126.907799,15.0,북가좌 삼거리 (서대문구)<br>거치대 수: 15.0
가재울 뉴타운 주유소 옆,서대문구,37.573112,126.922447,10.0,가재울 뉴타운 주유소 옆 (서대문구)<br>거치대 수: 10.0
임광빌딩 앞,서대문구,37.564724,126.967278,10.0,임광빌딩 앞 (서대문구)<br>거치대 수: 10.0
서대문역 8번출구 앞,서대문구,37.564777,126.966148,8.0,서대문역 8번출구 앞 (서대문구)<br>거치대 수: 8.0
홍연2교옆,서대문구,37.578072,126.930817,20.0,홍연2교옆 (서대문구)<br>거치대 수: 20.0
명지대학교 도서관,서대문구,37.581097,126.924026,10.0,명지대학교 도서관 (서대문구)<br>거치대 수: 10.0
북가좌 초등학교,서대문구,37.577675,126.909805,8.0,북가좌 초등학교 (서대문구)<br>거치대 수: 8.0
증산3교 앞,서대문구,37.579876,126.906349,10.0,증산3교 앞 (서대문구)<br>거치대 수: 10.0
가좌역 4번출구 앞,서대문구,37.569122,126.914795,15.0,가좌역 4번출구 앞 (서대문구)<br>거치대 수: 15.0
충정로역 7번출구 아래,서대문구,37.559967,126.962463,10.0,충정로역 7번출구 아래 (서대문구)<br>거치대 수: 10.0
홍은동 정원여중 입구,서대문구,37.586388,126.935127,10.0,홍은동 정원여중 입구 (서대문구)<br>거치대 수: 10.0
서우빌딩(바른학원),서대문구,37.578892,126.910736,10.0,서우빌딩(바른학원) (서대문구)<br>거치대 수: 10.0
연서어린이공원,서대문구,37.572227,126.923065,10.0,연서어린이공원 (서대문구)<br>거치대 수: 10.0
증산교 앞,서대문구,37.577316,126.902969,10.0,증산교 앞 (서대문구)<br>거치대 수: 10.0
모래내고가차도,서대문구,37.567657,126.917809,10.0,모래내고가차도 (서대문구)<br>거치대 수: 10.0
연희교차로 인근,서대문구,37.56612,126.925896,10.0,연희교차로 인근 (서대문구)<br>거치대 수: 10.0
충정2교,서대문구,37.562138,126.963776,15.0,충정2교 (서대문구)<br>거치대 수: 15.0
북성초교,서대문구,37.557396,126.952164,8.0,북성초교 (서대문구)<br>거치대 수: 8.0
서대문구청,서대문구,37.578381,126.936096,15.0,서대문구청 (서대문구)<br>거치대 수: 15.0
연희삼거리,서대문구,37.567966,126.931725,10.0,연희삼거리 (서대문구)<br>거치대 수: 10.0
홍제삼거리 북측,서대문구,37.5867,126.94677,8.0,홍제삼거리 북측 (서대문구)<br>거치대 수: 8.0
e편한세상 신촌4단지 앞,서대문구,37.558128,126.956207,13.0,e편한세상 신촌4단지 앞 (서대문구)<br>거치대 수: 13.0
홍은센트레빌 아파트 앞,서대문구,37.597149,126.93853,12.0,홍은센트레빌 아파트 앞 (서대문구)<br>거치대 수: 12.0
홍남교 두바퀴쉼터,서대문구,37.574909,126.926147,12.0,홍남교 두바퀴쉼터 (서대문구)<br>거치대 수: 12.0
연희초등학교 앞,서대문구,37.56974,126.933327,7.0,연희초등학교 앞 (서대문구)<br>거치대 수: 7.0
본마을 정류소 앞,서초구,37.453281,127.051483,20.0,본마을 정류소 앞 (서초구)<br>거치대 수: 20.0
청계산입구역 1번출구,서초구,37.448936,127.054375,20.0,청계산입구역 1번출구 (서초구)<br>거치대 수: 20.0
청계산입구역 2번출구,서초구,37.447659,127.055016,20.0,청계산입구역 2번출구 (서초구)<br>거치대 수: 20.0
내곡3단지 어린이공원 앞,서초구,37.453751,127.05938,15.0,내곡3단지 어린이공원 앞 (서초구)<br>거치대 수: 15.0
언남초등학교 앞,서초구,37.454357,127.062103,20.0,언남초등학교 앞 (서초구)<br>거치대 수: 20.0
내곡파출소 뒤 정자,서초구,37.454407,127.064926,9.0,내곡파출소 뒤 정자 (서초구)<br>거치대 수: 9.0
반포1동 주민센터 앞,서초구,37.505096,127.013107,15.0,반포1동 주민센터 앞 (서초구)<br>거치대 수: 15.0
서초구립반포도서관 앞,서초구,37.502636,127.012314,10.0,서초구립반포도서관 앞 (서초구)<br>거치대 수: 10.0
서초현대4차아파트 201동 맞은편,서초구,37.500961,127.017929,20.0,서초현대4차아파트 201동 맞은편 (서초구)<br>거치대 수: 20.0
고속터미널역 5번출구 앞,서초구,37.502232,127.002258,20.0,고속터미널역 5번출구 앞 (서초구)<br>거치대 수: 20.0
신반포역 2번출구 앞,서초구,37.504116,126.99749,15.0,신반포역 2번출구 앞 (서초구)<br>거치대 수: 15.0
반포종합운동장 입구,서초구,37.501713,126.995476,10.0,반포종합운동장 입구 (서초구)<br>거치대 수: 10.0
아크로리버뷰 부지 앞,서초구,37.513046,127.005959,20.0,아크로리버뷰 부지 앞 (서초구)<br>거치대 수: 20.0
"고속터미널역 8-1번, 8-2번 출구 사이",서초구,37.506199,127.003944,20.0,"고속터미널역 8-1번, 8-2번 출구 사이 (서초구)<br>거치대 수: 20.0"
반포본동 주민센터 앞,서초구,37.500614,126.98616,10.0,반포본동 주민센터 앞 (서초구)<br>거치대 수: 10.0
하나은행 방배동지점 앞,서초구,37.485611,126.994682,15.0,하나은행 방배동지점 앞 (서초구)<br>거치대 수: 15.0
사당역 12번출구 뒤,서초구,37.478069,126.982033,10.0,사당역 12번출구 뒤 (서초구)<br>거치대 수: 10.0
방배래미안 정문 앞,서초구,37.47261,126.983009,20.0,방배래미안 정문 앞 (서초구)<br>거치대 수: 20.0
백석예술대학교 제3캠퍼스 앞,서초구,37.473759,126.995247,15.0,백석예술대학교 제3캠퍼스 앞 (서초구)<br>거치대 수: 15.0
신동아럭스빌아파트 앞,서초구,37.475182,127.001389,15.0,신동아럭스빌아파트 앞 (서초구)<br>거치대 수: 15.0
방배열린문화센터 앞,서초구,37.489052,126.992523,15.0,방배열린문화센터 앞 (서초구)<br>거치대 수: 15.0
뒷벌공원 옆,서초구,37.489586,126.986725,20.0,뒷벌공원 옆 (서초구)<br>거치대 수: 20.0
로고스교회 맞은 편,서초구,37.487011,126.984962,10.0,로고스교회 맞은 편 (서초구)<br>거치대 수: 10.0
이수역 4번 출구,서초구,37.485828,126.982628,20.0,이수역 4번 출구 (서초구)<br>거치대 수: 20.0
삼성타운(삼성생명) A동 맞은편,서초구,37.496914,127.024963,15.0,삼성타운(삼성생명) A동 맞은편 (서초구)<br>거치대 수: 15.0
서초신동아1차아파트 옆,서초구,37.491112,127.022957,20.0,서초신동아1차아파트 옆 (서초구)<br>거치대 수: 20.0
KT 서초지사 앞,서초구,37.482159,127.002701,15.0,KT 서초지사 앞 (서초구)<br>거치대 수: 15.0
서울남부터미널 대합실 입구,서초구,37.484558,127.01487,20.0,서울남부터미널 대합실 입구 (서초구)<br>거치대 수: 20.0
교대역 6번출구,서초구,37.494217,127.013786,10.0,교대역 6번출구 (서초구)<br>거치대 수: 10.0
양재전화국 사거리,서초구,37.485378,127.041702,11.0,양재전화국 사거리 (서초구)<br>거치대 수: 11.0
양재역 11번 출구 앞,서초구,37.48399,127.03418,20.0,양재역 11번 출구 앞 (서초구)<br>거치대 수: 20.0
서울가정법원,서초구,37.481491,127.036728,15.0,서울가정법원 (서초구)<br>거치대 수: 15.0
교육개발원입구 교차로,서초구,37.477852,127.03891,20.0,교육개발원입구 교차로 (서초구)<br>거치대 수: 20.0
양재초등학교 맞은편,서초구,37.473614,127.03051,20.0,양재초등학교 맞은편 (서초구)<br>거치대 수: 20.0
서울시 품질시험소 앞,서초구,37.4692,127.029007,15.0,서울시 품질시험소 앞 (서초구)<br>거치대 수: 15.0
섬들근린공원,서초구,37.462639,127.026619,25.0,섬들근린공원 (서초구)<br>거치대 수: 25.0
서초리슈빌S 글로벌 앞,서초구,37.459953,127.024742,10.0,서초리슈빌S 글로벌 앞 (서초구)<br>거치대 수: 10.0
우솔초등학교 맞은편,서초구,37.456234,127.019348,10.0,우솔초등학교 맞은편 (서초구)<br>거치대 수: 10.0
서초유치원 맞은편,서초구,37.455799,127.016289,10.0,서초유치원 맞은편 (서초구)<br>거치대 수: 10.0
더케이호텔 입구(양재2),서초구,37.467506,127.034477,10.0,더케이호텔 입구(양재2) (서초구)<br>거치대 수: 10.0
하이브랜드 앞,서초구,37.463322,127.036041,25.0,하이브랜드 앞 (서초구)<br>거치대 수: 25.0
시민의숲역 1번출구 옆,서초구,37.47044,127.038857,25.0,시민의숲역 1번출구 옆 (서초구)<br>거치대 수: 25.0
양재동 꽃시장 입구,서초구,37.46769,127.040359,10.0,양재동 꽃시장 입구 (서초구)<br>거치대 수: 10.0
하나로클럽 양재점 맞은편,서초구,37.462688,127.046112,10.0,하나로클럽 양재점 맞은편 (서초구)<br>거치대 수: 10.0
구룡사 삼거리,서초구,37.471539,127.050591,20.0,구룡사 삼거리 (서초구)<br>거치대 수: 20.0
잠원역 3번-4번 출구사이,서초구,37.512989,127.011177,15.0,잠원역 3번-4번 출구사이 (서초구)<br>거치대 수: 15.0
한신16차아파트 119동 앞,서초구,37.516598,127.00959,20.0,한신16차아파트 119동 앞 (서초구)<br>거치대 수: 20.0
바우뫼문화복지회관,서초구,37.471928,127.02684,20.0,바우뫼문화복지회관 (서초구)<br>거치대 수: 20.0
이수역 1번출구,서초구,37.488556,126.982574,9.0,이수역 1번출구 (서초구)<br>거치대 수: 9.0
이수고가차도 남단,서초구,37.494743,126.983063,10.0,이수고가차도 남단 (서초구)<br>거치대 수: 10.0
서초역 3번출구,서초구,37.49054,127.008163,15.0,서초역 3번출구 (서초구)<br>거치대 수: 15.0
서초4동주민센터,서초구,37.502319,127.02227,10.0,서초4동주민센터 (서초구)<br>거치대 수: 10.0
주홍교 하부,서초구,37.510349,127.016052,10.0,주홍교 하부 (서초구)<br>거치대 수: 10.0
서초포레스타 7단지,서초구,37.448967,127.057739,10.0,서초포레스타 7단지 (서초구)<br>거치대 수: 10.0
내방역 8번출구 앞,서초구,37.487865,126.994293,8.0,내방역 8번출구 앞 (서초구)<br>거치대 수: 8.0
교대입구 교차로,서초구,37.487309,127.010582,10.0,교대입구 교차로 (서초구)<br>거치대 수: 10.0
일동제약 사거리,서초구,37.477829,127.038269,10.0,일동제약 사거리 (서초구)<br>거치대 수: 10.0
양재시민의숲역 3번출구,서초구,37.46965,127.039612,10.0,양재시민의숲역 3번출구 (서초구)<br>거치대 수: 10.0
염곡치안센터 건너편,서초구,37.461578,127.048798,10.0,염곡치안센터 건너편 (서초구)<br>거치대 수: 10.0
영동1교 (양재천근린공원),서초구,37.474388,127.038902,15.0,영동1교 (양재천근린공원) (서초구)<br>거치대 수: 15.0
길마중4교 하부,서초구,37.51487,127.015282,10.0,길마중4교 하부 (서초구)<br>거치대 수: 10.0
교대역 5번출구뒤,서초구,37.493618,127.014183,10.0,교대역 5번출구뒤 (서초구)<br>거치대 수: 10.0
서울서초고용센터앞,서초구,37.484161,127.010971,10.0,서울서초고용센터앞 (서초구)<br>거치대 수: 10.0
연세사랑병원신관앞,서초구,37.475979,126.986282,7.0,연세사랑병원신관앞 (서초구)<br>거치대 수: 7.0
방배래미안아트힐 101동앞,서초구,37.477203,127.005836,15.0,방배래미안아트힐 101동앞 (서초구)<br>거치대 수: 15.0
그룹한빌딩옆,서초구,37.486526,126.989166,10.0,그룹한빌딩옆 (서초구)<br>거치대 수: 10.0
CJ오쇼핑앞,서초구,37.468102,126.986801,10.0,CJ오쇼핑앞 (서초구)<br>거치대 수: 10.0
LH서초3단지 301동 맞은편,서초구,37.457424,127.022652,15.0,LH서초3단지 301동 맞은편 (서초구)<br>거치대 수: 15.0
탑성마을입구,서초구,37.458549,127.055885,10.0,탑성마을입구 (서초구)<br>거치대 수: 10.0
능안마을입구,서초구,37.45562,127.067101,10.0,능안마을입구 (서초구)<br>거치대 수: 10.0
안골마을입구,서초구,37.455608,127.064453,10.0,안골마을입구 (서초구)<br>거치대 수: 10.0
남태령역 2번출구,서초구,37.464298,126.988525,10.0,남태령역 2번출구 (서초구)<br>거치대 수: 10.0
서래마을파리15구공원앞,서초구,37.499413,126.999413,10.0,서래마을파리15구공원앞 (서초구)<br>거치대 수: 10.0
무지개아파트 앞,서초구,37.488243,127.027016,15.0,무지개아파트 앞 (서초구)<br>거치대 수: 15.0
SPC 앞,서초구,37.484798,127.036995,10.0,SPC 앞 (서초구)<br>거치대 수: 10.0
두상빌딩 앞,서초구,37.475906,127.046242,15.0,두상빌딩 앞 (서초구)<br>거치대 수: 15.0
남부터미널역 1번출구,서초구,37.485672,127.015923,10.0,남부터미널역 1번출구 (서초구)<br>거치대 수: 10.0
래미안서초스위트앞,서초구,37.502411,127.021606,12.0,래미안서초스위트앞 (서초구)<br>거치대 수: 12.0
한전아트센터 앞,서초구,37.486469,127.028061,12.0,한전아트센터 앞 (서초구)<br>거치대 수: 12.0
서초 포레스타5단지,서초구,37.450661,127.05706,10.0,서초 포레스타5단지 (서초구)<br>거치대 수: 10.0
서초역1번출구 앞,서초구,37.491951,127.008553,9.0,서초역1번출구 앞 (서초구)<br>거치대 수: 9.0
반포1동 서초빌딩 앞,서초구,37.503811,127.021362,10.0,반포1동 서초빌딩 앞 (서초구)<br>거치대 수: 10.0
신사역 4번출구 뒤,서초구,37.515881,127.019302,10.0,신사역 4번출구 뒤 (서초구)<br>거치대 수: 10.0
우성아파트사거리 (기업은행앞),서초구,37.493259,127.029533,12.0,우성아파트사거리 (기업은행앞) (서초구)<br>거치대 수: 12.0
LG유플러스 (방배사옥),서초구,37.479092,126.990677,10.0,LG유플러스 (방배사옥) (서초구)<br>거치대 수: 10.0
양재이스타빌 앞,서초구,37.482979,127.042259,10.0,양재이스타빌 앞 (서초구)<br>거치대 수: 10.0
KT반포지사,서초구,37.498371,126.992462,16.0,KT반포지사 (서초구)<br>거치대 수: 16.0
JW타워,서초구,37.48304,127.021461,8.0,JW타워 (서초구)<br>거치대 수: 8.0
이수역 6번출구 앞,서초구,37.483662,126.982323,10.0,이수역 6번출구 앞 (서초구)<br>거치대 수: 10.0
응봉역 1번출구,성동구,37.55125,127.035103,10.0,응봉역 1번출구 (성동구)<br>거치대 수: 10.0
상왕십리역 1번출구,성동구,37.56461,127.029198,10.0,상왕십리역 1번출구 (성동구)<br>거치대 수: 10.0
왕십리교회옆,성동구,37.566261,127.023697,10.0,왕십리교회옆 (성동구)<br>거치대 수: 10.0
서울숲 관리사무소,성동구,37.542816,127.042084,20.0,서울숲 관리사무소 (성동구)<br>거치대 수: 20.0
금호스포츠센터앞,성동구,37.546089,127.02507,15.0,금호스포츠센터앞 (성동구)<br>거치대 수: 15.0
왕십리 자이아파트,성동구,37.56179,127.024391,8.0,왕십리 자이아파트 (성동구)<br>거치대 수: 8.0
왕십리자이아파트 후문(삼거리),성동구,37.560146,127.02636,15.0,왕십리자이아파트 후문(삼거리) (성동구)<br>거치대 수: 15.0
논골사거리(금호도서관 입구),성동구,37.554779,127.024841,15.0,논골사거리(금호도서관 입구) (성동구)<br>거치대 수: 15.0
왕십리KCC스위첸아파트,성동구,37.56068,127.026779,15.0,왕십리KCC스위첸아파트 (성동구)<br>거치대 수: 15.0
서울숲 IT캐슬,성동구,37.550892,127.044762,14.0,서울숲 IT캐슬 (성동구)<br>거치대 수: 14.0
금호 어울림 아파트 앞,성동구,37.549061,127.057793,7.0,금호 어울림 아파트 앞 (성동구)<br>거치대 수: 7.0
성수아이에스비즈타워 앞,성동구,37.548203,127.057114,7.0,성수아이에스비즈타워 앞 (성동구)<br>거치대 수: 7.0
성수아카데미타워 앞,성동구,37.545166,127.05751,10.0,성수아카데미타워 앞 (성동구)<br>거치대 수: 10.0
이마트 버스정류소 옆,성동구,37.539654,127.052589,20.0,이마트 버스정류소 옆 (성동구)<br>거치대 수: 20.0
서울숲 남문 버스정류소 옆,성동구,37.541222,127.0438,10.0,서울숲 남문 버스정류소 옆 (성동구)<br>거치대 수: 10.0
서울숲역 4번 출구 옆,성동구,37.544582,127.044609,16.0,서울숲역 4번 출구 옆 (성동구)<br>거치대 수: 16.0
뚝섬역 1번 출구 옆,성동구,37.548561,127.045006,15.0,뚝섬역 1번 출구 옆 (성동구)<br>거치대 수: 15.0
뚝섬역 5번 출구 정류소 옆,성동구,37.546307,127.049805,13.0,뚝섬역 5번 출구 정류소 옆 (성동구)<br>거치대 수: 13.0
성수사거리 버스정류장 앞,성동구,37.54258,127.063309,7.0,성수사거리 버스정류장 앞 (성동구)<br>거치대 수: 7.0
청계천 박물관 앞,성동구,37.571526,127.035355,20.0,청계천 박물관 앞 (성동구)<br>거치대 수: 20.0
양지사거리,성동구,37.566994,127.029915,20.0,양지사거리 (성동구)<br>거치대 수: 20.0
상왕십리역 4번 출구 앞,성동구,37.563858,127.030319,10.0,상왕십리역 4번 출구 앞 (성동구)<br>거치대 수: 10.0
왕십리역 11번 출구 앞,성동구,37.561447,127.03492,14.0,왕십리역 11번 출구 앞 (성동구)<br>거치대 수: 14.0
금호역 1번출구 앞,성동구,37.548641,127.016426,9.0,금호역 1번출구 앞 (성동구)<br>거치대 수: 9.0
옥수동성당 옆,성동구,37.543663,127.014061,11.0,옥수동성당 옆 (성동구)<br>거치대 수: 11.0
래미안금호하이리버 아파트 102동 옆,성동구,37.5522,127.025055,10.0,래미안금호하이리버 아파트 102동 옆 (성동구)<br>거치대 수: 10.0
한양대병원사거리,성동구,37.558052,127.040352,20.0,한양대병원사거리 (성동구)<br>거치대 수: 20.0
용답토속공원 앞,성동구,37.563511,127.056725,10.0,용답토속공원 앞 (성동구)<br>거치대 수: 10.0
장한평역 8번 출구 앞,성동구,37.561371,127.06366,15.0,장한평역 8번 출구 앞 (성동구)<br>거치대 수: 15.0
청계벽산아파트 앞,성동구,37.568748,127.030403,9.0,청계벽산아파트 앞 (성동구)<br>거치대 수: 9.0
우리은행 금호동 지점 앞,성동구,37.548149,127.021088,7.0,우리은행 금호동 지점 앞 (성동구)<br>거치대 수: 7.0
금호사거리,성동구,37.548634,127.025726,20.0,금호사거리 (성동구)<br>거치대 수: 20.0
응봉삼거리,성동구,37.553986,127.033592,16.0,응봉삼거리 (성동구)<br>거치대 수: 16.0
행당역 2번출구 앞,성동구,37.55735,127.029213,8.0,행당역 2번출구 앞 (성동구)<br>거치대 수: 8.0
한양대후문역 부근,성동구,37.560356,127.041397,10.0,한양대후문역 부근 (성동구)<br>거치대 수: 10.0
답십리역 8번출구 앞,성동구,37.56765,127.051155,15.0,답십리역 8번출구 앞 (성동구)<br>거치대 수: 15.0
서울시설공단 앞,성동구,37.57164,127.03566,15.0,서울시설공단 앞 (성동구)<br>거치대 수: 15.0
달맞이공원,성동구,37.542053,127.020401,20.0,달맞이공원 (성동구)<br>거치대 수: 20.0
도선동 주민센터 앞,성동구,37.567642,127.025696,10.0,도선동 주민센터 앞 (성동구)<br>거치대 수: 10.0
성동광진 교육지원청 앞,성동구,37.564606,127.036522,20.0,성동광진 교육지원청 앞 (성동구)<br>거치대 수: 20.0
왕십리역 4번 출구 건너편,성동구,37.561096,127.036797,10.0,왕십리역 4번 출구 건너편 (성동구)<br>거치대 수: 10.0
비전교회 앞,성동구,37.551205,127.068932,8.0,비전교회 앞 (성동구)<br>거치대 수: 8.0
서울숲역 2번출구 앞,성동구,37.542816,127.04467,10.0,서울숲역 2번출구 앞 (성동구)<br>거치대 수: 10.0
군자지하보도 앞,성동구,37.559246,127.07341,10.0,군자지하보도 앞 (성동구)<br>거치대 수: 10.0
성동세무서 건너편,성동구,37.547913,127.062752,10.0,성동세무서 건너편 (성동구)<br>거치대 수: 10.0
금호역 3번출구,성동구,37.547928,127.015572,15.0,금호역 3번출구 (성동구)<br>거치대 수: 15.0
옥수역 3번출구,성동구,37.541363,127.017662,20.0,옥수역 3번출구 (성동구)<br>거치대 수: 20.0
성수역 2번출구 앞,성동구,37.54459,127.057083,15.0,성수역 2번출구 앞 (성동구)<br>거치대 수: 15.0
청계8가사거리 부근,성동구,37.571102,127.02356,10.0,청계8가사거리 부근 (성동구)<br>거치대 수: 10.0
응봉현대아파트 정류소,성동구,37.549583,127.030243,10.0,응봉현대아파트 정류소 (성동구)<br>거치대 수: 10.0
성동세무서 부근,성동구,37.548286,127.062088,8.0,성동세무서 부근 (성동구)<br>거치대 수: 8.0
마장역 4번출구,성동구,37.565205,127.041847,8.0,마장역 4번출구 (성동구)<br>거치대 수: 8.0
용답초등학교,성동구,37.561012,127.054237,13.0,용답초등학교 (성동구)<br>거치대 수: 13.0
경일중학교 앞,성동구,37.543179,127.04908,10.0,경일중학교 앞 (성동구)<br>거치대 수: 10.0
청계천 생태교실 앞,성동구,37.56797,127.04689,20.0,청계천 생태교실 앞 (성동구)<br>거치대 수: 20.0
성수2가1동 공영주차장 인근,성동구,37.536808,127.055489,9.0,성수2가1동 공영주차장 인근 (성동구)<br>거치대 수: 9.0
마장동 주민센터,성동구,37.565941,127.045395,10.0,마장동 주민센터 (성동구)<br>거치대 수: 10.0
유니베라 앞,성동구,37.545418,127.052643,10.0,유니베라 앞 (성동구)<br>거치대 수: 10.0
성수역3번출구,성동구,37.544159,127.056656,8.0,성수역3번출구 (성동구)<br>거치대 수: 8.0
중랑물재생센터(서울새활용플라자),성동구,37.558365,127.056908,15.0,중랑물재생센터(서울새활용플라자) (성동구)<br>거치대 수: 15.0
한성대입구역6번출구 뒤,성북구,37.588764,127.00631,5.0,한성대입구역6번출구 뒤 (성북구)<br>거치대 수: 5.0
돈암초교 입구,성북구,37.591694,127.012497,10.0,돈암초교 입구 (성북구)<br>거치대 수: 10.0
만해공원,성북구,37.594402,126.99231,15.0,만해공원 (성북구)<br>거치대 수: 15.0
