time,Max_Bake,Min_Bake,Oil_temperature,paddle_speed,Conv_speed,Fryer_temperature,label
2023-09-27 22:34:00,4.16,3.41,180.8083191,22,57,180.8083191,0
2023-09-27 22:39:00,4.38,3.52,182.6374817,22,57,182.6374817,0
2023-09-27 22:44:00,3.97,2.68,182.1387329,22,57,182.1387329,0
2023-09-27 22:49:00,3.43,2.66,181.8847656,22,57,181.8847656,0
2023-09-27 22:54:00,3.54,2.83,181.5805664,22,57,181.5805664,1
2023-09-27 22:59:00,3.66,2.98,182.3542633,22,57,182.3542633,0
2023-09-27 23:04:00,3.59,2.92,181.8578949,22,57,181.8578949,0
2023-09-27 23:09:00,3.38,2.84,180.8149872,22,57,180.8149872,0
2023-09-27 23:14:00,3.32,2.57,181.1015778,22,57,181.1015778,0
2023-09-27 23:19:00,3.3,2.53,181.6351318,22,57,181.6351318,0
2023-09-27 23:24:00,3.37,2.68,182.1353912,22,57,182.1353912,0
2023-09-27 23:29:00,3.54,2.73,182.1430969,22,57,182.1430969,0
2023-09-27 23:34:00,3.48,2.93,182.154068,22,57,182.154068,0
2023-09-27 23:39:00,3.61,2.96,181.6384277,22,57,181.6384277,0
2023-09-27 23:44:00,3.57,2.87,182.1433411,22,57,182.1433411,0
2023-09-27 23:49:00,3.64,3.08,182.1372986,22,57,182.1372986,0
2023-09-27 23:54:00,3.55,2.92,180.607254,22,57,180.607254,0
2023-09-27 23:59:00,15.79,2.84,152.1069794,22,55,152.1069794,1
2023-09-28 00:04:00,15.87,0.45,149.431366,22,55,149.431366,1
2023-09-28 00:09:00,0.46,0.41,169.2510681,22,56,169.2510681,1
2023-09-28 00:14:00,1.24,0.4,182.6221161,22,56,182.6221161,1
2023-09-28 00:19:00,1.75,0.99,180.768631,22,56,180.768631,0
2023-09-28 00:24:00,1.84,1.15,178.6577911,22,58,178.6577911,0
2023-09-28 00:29:00,1.56,1.07,180.7766418,22,57,180.7766418,0
2023-09-28 00:34:00,1.75,1.09,181.0265503,22,57,181.0265503,0
2023-09-28 00:39:00,1.76,1.25,180.2324982,22,56,180.2324982,0
2023-09-28 00:44:00,2.19,1.24,182.812973,22,56,182.812973,0
2023-09-28 00:49:00,2.51,1.79,183.0707855,22,57,183.0707855,0
2023-09-28 00:54:00,2.35,1.9,182.5067139,22,57,182.5067139,0
2023-09-28 00:59:00,2.6,1.88,182.2258606,22,57,182.2258606,0
2023-09-28 01:04:00,2.44,1.91,182.7580109,22,57,182.7580109,0
2023-09-28 01:09:00,2.4,1.78,182.260788,22,57,182.260788,0
2023-09-28 01:14:00,2.46,2.04,182.2270508,22,57,182.2270508,0
2023-09-28 01:19:00,2.7,2.25,181.5874634,22,57,181.5874634,0
2023-09-28 01:24:00,2.71,2.1,181.0890503,22,57,181.0890503,0
2023-09-28 01:29:00,3.55,2.4,181.3440247,22,57,181.3440247,0
2023-09-28 01:34:00,4.34,3.2,182.6629486,22,57,182.6629486,0
2023-09-28 01:39:00,4.48,3.55,182.1476593,22,57,182.1476593,0
2023-09-28 01:44:00,4.47,3.8,182.1508026,22,57,182.1508026,0
2023-09-28 01:49:00,4.92,3.99,182.9222412,22,57,182.9222412,0
2023-09-28 01:54:00,4.7,4.12,181.1482391,22,57,181.1482391,0
2023-09-28 01:59:00,5.18,4.05,182.5019989,22,57,182.5019989,0
2023-09-28 02:04:00,4.9,3.72,181.9880066,22,57,181.9880066,0
2023-09-28 02:09:00,4.31,3.49,181.9875031,22,57,181.9875031,0
2023-09-28 02:14:00,4.98,4.13,182.0023804,22,57,182.0023804,0
2023-09-28 02:19:00,9.44,4.33,163.5817871,22,61,163.5817871,1
2023-09-28 02:24:00,10.74,-2.99,158.8394012,22,61,158.8394012,1
2023-09-28 02:29:00,3.19,1.34,153.9293976,22,61,153.9293976,1
2023-09-28 02:34:00,3.55,1.47,148.741745,22,61,148.741745,1
2023-09-28 02:39:00,3.05,1.51,144.1052094,22,61,144.1052094,1
2023-09-28 02:44:00,2.89,0.75,139.4271851,22,61,139.4271851,1
2023-09-28 02:49:00,5.18,0.73,134.787735,22,61,134.787735,1
2023-09-28 02:54:00,5.24,2.47,130.685318,22,61,130.685318,1
2023-09-28 02:59:00,3.71,-0.19,126.5776215,22,61,126.5776215,1
2023-09-28 03:04:00,2.86,0.38,122.9668579,22,61,122.9668579,1
2023-09-28 03:09:00,5.91,-4.25,119.1456299,22,61,119.1456299,1
2023-09-28 03:14:00,6.18,0.5,117.3407211,22,55,117.3407211,1
2023-09-28 03:19:00,2.41,2.22,115.8143158,22,55,115.8143158,0
2023-09-28 03:24:00,2.65,1.96,112.7514114,22,55,112.7514114,1
2023-09-28 03:29:00,2.49,2.27,110.7045288,22,55,110.7045288,0
2023-09-28 03:34:00,2.27,-8.28,110.955307,22,55,110.955307,1
2023-09-28 03:39:00,2.43,2.06,110.4481049,22,55,110.4481049,1
2023-09-28 03:44:00,2.06,1.99,101.9576111,22,55,101.9576111,1
2023-09-28 03:49:00,1.99,1.95,90.3430786,22,55,90.3430786,1
2023-09-28 03:54:00,1.95,1.93,81.3599701,22,55,81.3599701,1
2023-09-28 03:59:00,1.93,1.93,74.2930145,22,55,74.2930145,1
2023-09-28 04:04:00,1.93,1.92,68.2614822,22,55,68.2614822,1
2023-09-28 04:09:00,1.92,1.91,63.6189423,22,55,63.6189423,1
2023-09-28 04:14:00,1.92,1.91,59.4986343,22,55,59.4986343,1
2023-09-28 04:19:00,1.92,1.9,56.1608009,0,55,56.1608009,1
2023-09-28 04:24:00,1.91,1.89,53.5876465,0,55,53.5876465,1
2023-09-28 04:29:00,1.89,1.88,51.0367813,0,55,51.0367813,1
2023-09-28 04:34:00,1.88,1.87,49.2663765,0,55,49.2663765,0
2023-09-28 04:39:00,1.87,1.87,47.4979668,0,55,47.4979668,0
2023-09-28 04:44:00,1.86,1.85,46.4854698,0,55,46.4854698,0
2023-09-28 04:49:00,1.85,1.83,45.4792442,0,55,45.4792442,0
2023-09-28 04:54:00,1.83,1.82,44.7229614,0,55,44.7229614,0
2023-09-28 04:59:00,1.82,1.82,43.9708748,0,55,43.9708748,0
2023-09-28 05:04:00,1.82,1.81,43.2194176,0,55,43.2194176,0
2023-09-28 05:09:00,1.81,1.81,42.713726,0,55,42.713726,0
2023-09-28 05:14:00,1.81,1.8,42.2083473,0,55,42.2083473,0
2023-09-28 05:19:00,1.8,1.8,41.706707,0,55,41.706707,0
2023-09-28 05:24:00,1.8,1.79,41.1966286,0,55,41.1966286,0
2023-09-28 05:29:00,1.8,1.79,40.6951981,0,55,40.6951981,0
2023-09-28 05:34:00,1.79,1.79,40.4447861,0,55,40.4447861,0
2023-09-28 05:39:00,1.79,1.79,39.938488,0,55,39.938488,0
2023-09-28 05:44:00,1.79,1.79,39.6858902,0,55,39.6858902,0
2023-09-28 05:49:00,1.79,1.78,39.4335785,0,55,39.4335785,0
2023-09-28 05:54:00,1.79,1.78,38.9296265,0,55,38.9296265,0
2023-09-28 05:59:00,1.78,1.78,38.6786423,0,55,38.6786423,0
2023-09-28 06:04:00,1.78,1.78,38.4277573,0,55,38.4277573,0
2023-09-28 06:09:00,1.78,1.78,38.1752853,0,55,38.1752853,0
2023-09-28 06:14:00,1.78,1.78,37.9243355,0,55,37.9243355,0
2023-09-28 06:19:00,1.78,1.78,37.6739922,0,55,37.6739922,0
2023-09-28 06:24:00,1.78,1.77,37.4234085,0,55,37.4234085,0
2023-09-28 06:29:00,1.78,1.77,37.1731186,0,55,37.1731186,0
2023-09-28 06:34:00,1.78,1.77,36.9227028,0,55,36.9227028,0
2023-09-28 06:39:00,1.78,1.77,36.6721725,0,55,36.6721725,0
2023-09-28 06:44:00,1.78,1.77,36.4202957,0,55,36.4202957,0
2023-09-28 06:49:00,1.77,1.77,36.1701775,0,55,36.1701775,0
2023-09-28 06:54:00,1.78,1.77,35.9182816,0,55,35.9182816,0
2023-09-28 06:59:00,1.77,1.77,35.6677246,0,55,35.6677246,0
2023-09-28 07:04:00,1.77,1.77,35.6677246,0,55,35.6677246,0
2023-09-28 07:09:00,1.77,1.77,35.413311,0,55,35.413311,0
2023-09-28 07:14:00,1.77,1.77,35.1623917,0,55,35.1623917,0
2023-09-28 07:19:00,1.77,1.77,34.9117584,0,55,34.9117584,0
2023-09-28 07:24:00,1.77,1.77,34.9117584,0,55,34.9117584,0
2023-09-28 07:29:00,1.77,1.77,34.6604347,0,55,34.6604347,0
2023-09-28 07:34:00,1.77,1.77,34.6604347,0,55,34.6604347,0
2023-09-28 07:39:00,1.77,1.77,34.4095383,0,55,34.4095383,0
2023-09-28 07:44:00,1.77,1.77,34.4095383,0,55,34.4095383,0
2023-09-28 07:49:00,1.77,1.77,34.1594162,0,55,34.1594162,0
2023-09-28 07:54:00,1.77,1.76,33.9092941,0,55,33.9092941,0
2023-09-28 07:59:00,1.77,1.76,33.9092941,0,55,33.9092941,0
2023-09-28 08:04:00,1.77,1.76,33.6573715,0,55,33.6573715,0
2023-09-28 08:09:00,1.77,1.76,33.6573715,0,55,33.6573715,0
2023-09-28 08:14:00,1.77,1.76,33.452034,0,55,33.452034,0
2023-09-28 08:19:00,1.77,1.76,33.452034,0,55,33.452034,0
2023-09-28 08:24:00,1.77,1.76,33.2387543,0,55,33.2387543,0
2023-09-28 08:29:00,1.77,1.76,33.2387543,0,55,33.2387543,0
2023-09-28 08:34:00,1.77,1.76,32.9883461,0,55,32.9883461,0
2023-09-28 08:39:00,1.76,1.76,32.9883461,0,55,32.9883461,0
2023-09-28 08:44:00,1.76,1.76,32.8254356,0,55,32.8254356,0
2023-09-28 08:49:00,1.76,1.76,32.8254356,0,55,32.8254356,0
2023-09-28 08:54:00,1.76,1.76,32.5937309,0,55,32.5937309,0
2023-09-28 08:59:00,1.76,1.76,32.5937309,0,55,32.5937309,0
2023-09-28 09:04:00,1.76,1.76,32.4512024,0,55,32.4512024,0
2023-09-28 09:09:00,1.76,1.76,32.4512024,0,55,32.4512024,0
2023-09-28 09:14:00,1.76,1.76,32.3041458,0,55,32.3041458,0
2023-09-28 09:19:00,1.76,1.76,32.3041458,0,55,32.3041458,0
2023-09-28 09:24:00,1.76,1.76,32.1650124,0,55,32.1650124,0
2023-09-28 09:29:00,1.76,1.76,32.1650124,0,55,32.1650124,0
2023-09-28 09:34:00,1.76,1.76,32.0339088,0,55,32.0339088,0
2023-09-28 09:39:00,1.76,1.76,32.0339088,0,55,32.0339088,0
2023-09-28 09:44:00,1.76,1.76,31.806612,0,55,31.806612,0
2023-09-28 09:49:00,1.76,1.76,31.806612,0,55,31.806612,0
2023-09-28 09:54:00,1.76,1.76,31.7538624,0,55,31.7538624,0
2023-09-28 09:59:00,1.76,1.76,31.7538624,0,55,31.7538624,0
2023-09-28 10:04:00,1.76,1.76,31.6158886,0,55,31.6158886,0
2023-09-28 10:09:00,1.76,1.76,31.6158886,0,55,31.6158886,0
2023-09-28 10:14:00,1.76,1.76,31.5060616,0,55,31.5060616,0
2023-09-28 10:19:00,1.76,1.76,31.5060616,0,55,31.5060616,0
2023-09-28 10:24:00,1.76,1.76,31.4213943,0,55,31.4213943,0
2023-09-28 10:29:00,1.76,1.76,31.4213943,0,55,31.4213943,0
2023-09-28 10:34:00,1.76,1.76,31.3278999,0,55,31.3278999,0
2023-09-28 10:39:00,1.76,1.76,31.3278999,0,55,31.3278999,0
2023-09-28 10:44:00,1.76,1.76,31.222517,0,55,31.222517,0
2023-09-28 10:49:00,1.76,1.76,31.222517,0,55,31.222517,0
2023-09-28 10:54:00,1.76,1.76,31.115921,0,55,31.115921,0
2023-09-28 10:59:00,1.76,1.76,31.115921,0,55,31.115921,0
2023-09-28 11:04:00,1.76,1.76,31.0707054,0,55,31.0707054,0
2023-09-28 11:09:00,1.76,1.76,31.0707054,0,55,31.0707054,0
2023-09-28 11:14:00,1.76,1.76,31.0210915,0,55,31.0210915,0
2023-09-28 11:19:00,1.76,1.76,31.0210915,0,55,31.0210915,0
2023-09-28 11:24:00,1.76,1.76,30.9252987,0,55,30.9252987,0
2023-09-28 11:29:00,1.76,1.76,30.9252987,0,55,30.9252987,0
2023-09-28 11:34:00,1.76,1.76,30.8216152,0,55,30.8216152,0
2023-09-28 11:39:00,1.76,1.76,30.8216152,0,55,30.8216152,0
2023-09-28 11:44:00,1.76,1.76,30.7779331,0,55,30.7779331,0
2023-09-28 11:49:00,1.76,1.76,30.7779331,0,55,30.7779331,0
2023-09-28 11:54:00,1.76,1.76,30.760561,0,55,30.760561,0
2023-09-28 11:59:00,1.76,1.76,30.760561,0,55,30.760561,0
2023-09-28 12:04:00,1.76,1.76,30.6959095,0,55,30.6959095,0
2023-09-28 12:09:00,1.76,1.76,30.6959095,0,55,30.6959095,0
2023-09-28 12:14:00,1.76,1.76,30.634222,0,55,30.634222,0
2023-09-28 12:19:00,1.76,1.76,30.634222,0,55,30.634222,0
2023-09-28 12:24:00,1.76,1.76,30.5981598,0,55,30.5981598,0
2023-09-28 12:29:00,1.76,1.76,30.5981598,0,55,30.5981598,0
2023-09-28 12:34:00,1.76,1.76,30.5450134,0,55,30.5450134,0
2023-09-28 12:39:00,1.76,1.76,30.5450134,0,55,30.5450134,0
2023-09-28 12:44:00,1.76,1.76,30.4752445,0,55,30.4752445,0
2023-09-28 12:49:00,1.76,1.76,30.4752445,0,55,30.4752445,0
2023-09-28 12:54:00,1.76,1.76,30.4242535,0,55,30.4242535,0
2023-09-28 12:59:00,1.76,1.76,30.4242535,0,55,30.4242535,0
2023-09-28 13:04:00,1.76,1.76,30.3618317,0,55,30.3618317,0
2023-09-28 13:09:00,1.76,1.76,30.3618317,0,55,30.3618317,0
2023-09-28 13:14:00,1.76,1.76,30.3139305,0,55,30.3139305,0
2023-09-28 13:19:00,1.76,1.76,30.3139305,0,55,30.3139305,0
2023-09-28 13:24:00,1.76,1.76,30.2707977,0,55,30.2707977,0
2023-09-28 13:29:00,1.76,1.76,30.2707977,0,55,30.2707977,0
2023-09-28 13:34:00,1.76,1.76,30.2819729,0,55,30.2819729,0
2023-09-28 13:39:00,1.76,1.76,30.2819729,0,55,30.2819729,0
2023-09-28 13:44:00,1.76,1.76,30.2139721,0,55,30.2139721,0
2023-09-28 13:49:00,1.76,1.76,30.2139721,0,55,30.2139721,0
2023-09-28 13:54:00,1.76,1.76,30.188755,0,55,30.188755,0
2023-09-28 13:59:00,1.76,1.76,30.188755,0,55,30.188755,0
2023-09-28 14:04:00,1.76,1.76,30.1834106,0,55,30.1834106,0
2023-09-28 14:09:00,1.76,1.76,30.1834106,0,55,30.1834106,0
2023-09-28 14:14:00,1.76,1.76,30.1309967,0,55,30.1309967,0
2023-09-28 14:19:00,1.76,1.76,30.1309967,0,55,30.1309967,0
2023-09-28 14:24:00,1.77,1.76,30.095417,0,55,30.095417,0
2023-09-28 14:29:00,1.77,1.76,30.095417,0,55,30.095417,0
2023-09-28 14:34:00,1.77,1.76,30.0518742,0,55,30.0518742,0
2023-09-28 14:39:00,1.77,1.76,30.0518742,0,55,30.0518742,0
2023-09-28 14:44:00,1.76,1.76,30.0415821,0,55,30.0415821,0
2023-09-28 14:49:00,1.77,1.76,30.0415821,0,55,30.0415821,0
2023-09-28 14:54:00,1.77,1.76,30.0234127,0,55,30.0234127,0
2023-09-28 14:59:00,1.77,1.76,30.0234127,0,55,30.0234127,0
2023-09-28 15:04:00,1.77,1.76,30.0218506,0,55,30.0218506,0
2023-09-28 15:09:00,1.77,1.76,30.0218506,0,55,30.0218506,0
2023-09-28 15:14:00,1.77,1.76,30.0154171,0,55,30.0154171,0
2023-09-28 15:19:00,1.77,1.76,30.0154171,0,55,30.0154171,0
2023-09-28 15:24:00,1.77,1.76,29.987608,0,55,29.987608,0
2023-09-28 15:29:00,1.77,1.76,29.987608,0,55,29.987608,0
2023-09-28 15:34:00,1.77,1.76,29.9686127,0,55,29.9686127,0
2023-09-28 15:39:00,1.77,1.76,29.9686127,0,55,29.9686127,0
2023-09-28 15:44:00,1.77,1.76,29.9448395,0,55,29.9448395,0
2023-09-28 15:49:00,1.77,1.76,29.9448395,0,55,29.9448395,0
2023-09-28 15:54:00,1.77,1.76,29.9100266,0,55,29.9100266,0
2023-09-28 15:59:00,1.77,1.76,29.9100266,0,55,29.9100266,0
2023-09-28 16:04:00,1.77,1.76,29.9160175,0,55,29.9160175,0
2023-09-28 16:09:00,1.77,1.76,29.9160175,0,55,29.9160175,0
2023-09-28 16:14:00,1.77,1.76,29.9118195,0,55,29.9118195,0
2023-09-28 16:19:00,1.77,1.76,29.9118195,0,55,29.9118195,0
2023-09-28 16:24:00,1.77,1.76,29.8694324,0,55,29.8694324,0
2023-09-28 16:29:00,1.77,1.76,29.8694324,0,55,29.8694324,0
2023-09-28 16:34:00,1.77,1.76,29.853817,0,55,29.853817,0
2023-09-28 16:39:00,1.77,1.76,29.853817,0,55,29.853817,0
2023-09-28 16:44:00,1.77,1.76,29.8414459,0,55,29.8414459,0
2023-09-28 16:49:00,1.77,1.76,29.8414459,0,55,29.8414459,0
2023-09-28 16:54:00,1.77,1.76,29.8256817,0,55,29.8256817,0
2023-09-28 16:59:00,1.77,1.76,29.8256817,0,55,29.8256817,0
2023-09-28 17:04:00,1.77,1.76,29.8199005,0,55,29.8199005,0
2023-09-28 17:09:00,1.77,1.76,29.8199005,0,55,29.8199005,0
2023-09-28 17:14:00,1.77,1.76,29.8194103,0,55,29.8194103,0
2023-09-28 17:19:00,1.77,1.76,29.8194103,0,55,29.8194103,0
2023-09-28 17:24:00,1.77,1.76,29.7964458,0,55,29.7964458,0
2023-09-28 17:29:00,1.77,1.76,29.7964458,0,55,29.7964458,0
2023-09-28 17:34:00,1.77,1.76,29.7828503,0,55,29.7828503,0
2023-09-28 17:39:00,1.77,1.76,29.7828503,0,55,29.7828503,0
2023-09-28 17:44:00,1.77,1.77,29.7844276,0,55,29.7844276,0
2023-09-28 17:49:00,1.77,1.76,29.7844276,0,55,29.7844276,0
2023-09-28 17:54:00,1.77,1.77,29.7728405,0,55,29.7728405,0
2023-09-28 17:59:00,1.77,1.76,29.7728405,0,55,29.7728405,0
2023-09-28 18:04:00,1.77,1.76,29.7657185,0,55,29.7657185,0
2023-09-28 18:09:00,1.77,1.77,29.7657185,0,55,29.7657185,0
2023-09-28 18:14:00,1.77,1.77,29.7474365,0,55,29.7474365,0
2023-09-28 18:19:00,1.77,1.77,29.7474365,0,55,29.7474365,0
2023-09-28 18:24:00,1.77,1.76,29.7408257,0,55,29.7408257,0
2023-09-28 18:29:00,1.77,1.77,29.7408257,0,55,29.7408257,0
2023-09-28 18:34:00,1.77,1.77,29.7403469,0,55,29.7403469,0
2023-09-28 18:39:00,1.77,1.77,29.7403469,0,55,29.7403469,0
2023-09-28 18:44:00,1.77,1.77,29.7216091,0,55,29.7216091,0
2023-09-28 18:49:00,1.77,1.77,29.7216091,0,55,29.7216091,0
2023-09-28 18:54:00,1.77,1.77,29.7109432,0,55,29.7109432,0
2023-09-28 18:59:00,1.77,1.77,29.7109432,0,55,29.7109432,0
2023-09-28 19:04:00,1.77,1.77,29.6857491,0,55,29.6857491,0
2023-09-28 19:09:00,1.77,1.77,29.6857491,0,55,29.6857491,0
2023-09-28 19:14:00,1.77,1.77,29.6765137,0,55,29.6765137,0
2023-09-28 19:19:00,1.77,1.77,29.6765137,0,55,29.6765137,0
2023-09-28 19:24:00,1.77,1.77,29.675024,0,55,29.675024,0
2023-09-28 19:29:00,1.77,1.77,29.675024,0,55,29.675024,0
2023-09-28 19:34:00,1.77,1.77,29.6605587,0,55,29.6605587,0
2023-09-28 19:39:00,1.77,1.77,29.6605587,0,55,29.6605587,0
2023-09-28 19:44:00,1.77,1.77,29.6310425,0,55,29.6310425,0
2023-09-28 19:49:00,1.77,1.77,29.6310425,0,55,29.6310425,0
2023-09-28 19:54:00,1.77,1.77,29.6280556,0,55,29.6280556,0
2023-09-28 19:59:00,1.77,1.77,29.6280556,0,55,29.6280556,0
2023-09-28 20:04:00,1.77,1.77,29.6254387,0,55,29.6254387,0
2023-09-28 20:09:00,1.77,1.77,29.6254387,0,55,29.6254387,0
2023-09-28 20:14:00,1.77,1.77,29.6267433,0,55,29.6267433,0
2023-09-28 20:19:00,1.77,1.77,29.6267433,0,55,29.6267433,0
2023-09-28 20:24:00,1.77,1.77,29.6182213,0,55,29.6182213,0
2023-09-28 20:29:00,1.77,1.77,29.6182213,0,55,29.6182213,0
2023-09-28 20:34:00,1.77,1.77,29.6137238,0,55,29.6137238,0
2023-09-28 20:39:00,1.77,1.77,29.6137238,0,55,29.6137238,0
2023-09-28 20:44:00,1.77,1.77,29.610569,0,55,29.610569,0
2023-09-28 20:49:00,1.77,1.77,29.610569,0,55,29.610569,0
2023-09-28 20:54:00,1.77,1.77,29.6165257,0,55,29.6165257,0
2023-09-28 20:59:00,1.77,1.77,29.6165257,0,55,29.6165257,0
2023-09-28 21:04:00,1.77,1.77,29.616415,0,55,29.616415,0
2023-09-28 21:09:00,1.77,1.77,29.616415,0,55,29.616415,0
2023-09-28 21:14:00,1.77,1.77,29.5828934,0,55,29.5828934,0
2023-09-28 21:19:00,1.77,1.77,29.5828934,0,55,29.5828934,0
2023-09-28 21:24:00,1.78,1.77,29.5757198,0,55,29.5757198,0
2023-09-28 21:29:00,1.78,1.77,29.5757198,0,55,29.5757198,0
2023-09-28 21:34:00,1.78,1.77,29.5725555,0,55,29.5725555,0
2023-09-28 21:39:00,1.78,1.77,29.5725555,0,55,29.5725555,0
2023-09-28 21:44:00,1.78,1.77,29.5402412,0,55,29.5402412,0
2023-09-28 21:49:00,1.78,1.77,29.5402412,0,55,29.5402412,0
2023-09-28 21:54:00,1.78,1.77,29.5393658,0,55,29.5393658,0
2023-09-28 21:59:00,1.78,1.77,29.5393658,0,55,29.5393658,0
2023-09-28 22:04:00,1.78,1.77,29.540741,0,55,29.540741,0
2023-09-28 22:09:00,1.78,1.77,29.540741,0,55,29.540741,0
2023-09-28 22:14:00,1.78,1.77,29.5293312,0,55,29.5293312,0
2023-09-28 22:19:00,1.78,1.77,29.5293312,0,55,29.5293312,0
2023-09-28 22:24:00,1.78,1.77,29.475399,0,55,29.475399,0
2023-09-28 22:29:00,1.78,1.77,29.475399,0,55,29.475399,0
2023-09-28 22:34:00,1.78,1.77,29.5100307,0,55,29.5100307,0
2023-09-28 22:39:00,1.78,1.77,29.5100307,0,55,29.5100307,0
2023-09-28 22:44:00,1.78,1.78,29.5044746,0,55,29.5044746,0
2023-09-28 22:49:00,1.78,1.78,29.5044746,0,55,29.5044746,0
2023-09-28 22:54:00,1.78,1.78,29.5027523,0,55,29.5027523,0
2023-09-28 22:59:00,1.78,1.77,29.5027523,0,55,29.5027523,0
2023-09-28 23:04:00,1.78,1.78,29.5014496,0,55,29.5014496,0
2023-09-28 23:09:00,1.78,1.78,29.5014496,0,55,29.5014496,0
2023-09-28 23:14:00,1.78,1.78,29.5036335,0,55,29.5036335,0
2023-09-28 23:19:00,1.78,1.78,29.5036335,0,55,29.5036335,0
2023-09-28 23:24:00,1.78,1.78,29.4799004,0,55,29.4799004,0
2023-09-28 23:29:00,1.78,1.78,29.4799004,0,55,29.4799004,0
2023-09-28 23:34:00,1.78,1.78,29.4577236,0,55,29.4577236,0
2023-09-28 23:39:00,1.78,1.78,29.4577236,0,55,29.4577236,0
2023-09-28 23:44:00,1.78,1.78,29.4700413,0,55,29.4700413,0
2023-09-28 23:49:00,1.78,1.78,29.4700413,0,55,29.4700413,0
2023-09-28 23:54:00,1.78,1.78,29.4375381,0,55,29.4375381,0
2023-09-28 23:59:00,1.78,1.78,29.4375381,0,55,29.4375381,0
2023-09-29 00:04:00,1.78,1.78,29.4026699,0,55,29.4026699,0
2023-09-29 00:09:00,1.78,1.78,29.4026699,0,55,29.4026699,0
2023-09-29 00:14:00,1.78,1.78,29.4064445,0,55,29.4064445,0
2023-09-29 00:19:00,1.78,1.78,29.4064445,0,55,29.4064445,0
2023-09-29 00:24:00,1.79,1.78,29.3997421,0,55,29.3997421,0
2023-09-29 00:29:00,1.79,1.78,29.3997421,0,55,29.3997421,0
2023-09-29 00:34:00,1.78,1.78,29.3699474,0,55,29.3699474,0
2023-09-29 00:39:00,1.78,1.78,29.3699474,0,55,29.3699474,0
2023-09-29 00:44:00,1.79,1.78,29.385397,0,55,29.385397,0
2023-09-29 00:49:00,1.79,1.78,29.385397,0,55,29.385397,0
2023-09-29 00:54:00,1.79,1.78,29.3572445,0,55,29.3572445,0
2023-09-29 00:59:00,1.79,1.78,29.3572445,0,55,29.3572445,0
2023-09-29 01:04:00,1.79,1.78,29.3363514,0,55,29.3363514,0
2023-09-29 01:09:00,1.79,1.78,29.3363514,0,55,29.3363514,0
2023-09-29 01:14:00,1.79,1.78,29.3377743,0,55,29.3377743,0
2023-09-29 01:19:00,1.79,1.78,29.3377743,0,55,29.3377743,0
2023-09-29 01:24:00,1.79,1.78,29.344986,0,55,29.344986,0
2023-09-29 01:29:00,1.79,1.79,29.344986,0,55,29.344986,0
2023-09-29 01:34:00,1.79,1.78,29.3186798,0,55,29.3186798,0
2023-09-29 01:39:00,1.79,1.78,29.3186798,0,55,29.3186798,0
2023-09-29 01:44:00,1.79,1.78,29.3256264,0,55,29.3256264,0
2023-09-29 01:49:00,1.79,1.78,29.3256264,0,55,29.3256264,0
2023-09-29 01:54:00,1.79,1.79,29.3142223,0,55,29.3142223,0
2023-09-29 01:59:00,1.79,1.79,29.3142223,0,55,29.3142223,0
2023-09-29 02:04:00,1.79,1.79,29.2911243,0,55,29.2911243,0
2023-09-29 02:09:00,1.79,1.79,29.2911243,0,55,29.2911243,0
2023-09-29 02:14:00,1.79,1.79,29.2741127,0,55,29.2741127,0
2023-09-29 02:19:00,1.79,1.79,29.2741127,0,55,29.2741127,0
2023-09-29 02:24:00,1.79,1.79,29.2719803,0,55,29.2719803,0
2023-09-29 02:29:00,1.79,1.79,29.2719803,0,55,29.2719803,0
2023-09-29 02:34:00,1.79,1.79,29.2586536,0,55,29.2586536,0
2023-09-29 02:39:00,1.79,1.79,29.2586536,0,55,29.2586536,0
2023-09-29 02:44:00,1.79,1.79,29.2712212,0,55,29.2712212,0
2023-09-29 02:49:00,1.79,1.79,29.2712212,0,55,29.2712212,0
2023-09-29 02:54:00,1.79,1.79,29.2363033,0,55,29.2363033,0
2023-09-29 02:59:00,1.79,1.79,29.2363033,0,55,29.2363033,0
2023-09-29 03:04:00,1.79,1.79,29.2153645,0,55,29.2153645,0
2023-09-29 03:09:00,1.79,1.79,29.2153645,0,55,29.2153645,0
2023-09-29 03:14:00,1.79,1.79,29.2092285,0,55,29.2092285,0
2023-09-29 03:19:00,1.79,1.79,29.2092285,0,55,29.2092285,0
2023-09-29 03:24:00,1.79,1.79,29.2311935,0,55,29.2311935,0
2023-09-29 03:29:00,1.79,1.79,29.2311935,0,55,29.2311935,0
2023-09-29 03:34:00,1.79,1.79,29.1735706,0,55,29.1735706,0
2023-09-29 03:39:00,1.79,1.79,29.1735706,0,55,29.1735706,0
2023-09-29 03:44:00,1.79,1.79,29.221199,0,55,29.221199,0
2023-09-29 03:49:00,1.79,1.79,29.221199,0,55,29.221199,0
2023-09-29 03:54:00,1.79,1.79,29.1653919,0,55,29.1653919,0
2023-09-29 03:59:00,1.79,1.79,29.1653919,0,55,29.1653919,0
2023-09-29 04:04:00,1.8,1.79,29.2073746,0,55,29.2073746,0
2023-09-29 04:09:00,1.8,1.79,29.2073746,0,55,29.2073746,0
2023-09-29 04:14:00,1.8,1.79,29.1900311,0,55,29.1900311,0
2023-09-29 04:19:00,1.8,1.79,29.1900311,0,55,29.1900311,0
2023-09-29 04:24:00,1.8,1.79,29.1598091,0,55,29.1598091,0
2023-09-29 04:29:00,1.8,1.79,29.1598091,0,55,29.1598091,0
